box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,perturbation,round_index,sample,strength
1,0.24608230590820312,0.391939081609107,0.243733976198676,zijinshan,332.1963649996178,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,4,2024_omap_2024_000066,0.85
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,254.07646500025294,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,5,2024_omap_2024_000017,0.85
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,253.9873349996924,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,6,2024_omap_2024_000033,0.85
1,0.6925430297851562,0.8179999367726026,0.6920472868157816,zijinshan,253.33740599853627,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,7,2024_omap_2024_000011,0.85
41,0.12644577026367188,0.06606170598911071,0.03415915915915916,zijinshan,2130.0766629992722,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,8,2024_omap_2024_000054,0.85
2,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,317.93778099927295,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,9,2024_omap_2024_000012,0.85
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,253.57731499934744,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,10,2024_omap_2024_000029,0.85
1,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,252.94653499986453,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,11,2024_omap_2024_000025,0.85
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,252.58443600068858,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,12,2024_omap_2024_000016,0.85
6,0.20256805419921875,0.33479077167859983,0.20105027403438233,zijinshan,315.4377419996308,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,13,2024_omap_2024_000058,0.85
1,0.9087944030761719,0.9521644922041467,0.9086965321561274,zijinshan,252.69044600099733,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,14,2024_omap_2024_000010,0.85
2,0.9563941955566406,0.9777095711759074,0.9563912011780594,zijinshan,252.84470500082534,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,15,2024_omap_2024_000014,0.85
1,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,254.7126749996096,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,16,2024_omap_2024_000018,0.85
9,0.8952369689941406,0.9447229909928043,0.8952369689941406,zijinshan,607.0364830011385,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,17,2024_omap_2024_000047,0.85
1,0.42433929443359375,0.36496995404736654,0.22321911144741108,zijinshan,305.95708600048965,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,18,2024_omap_2024_000001,0.85
40,0.7950325012207031,0.8858140459072971,0.7950325012207031,zijinshan,2012.5582679993386,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,19,2024_omap_2024_000045,0.85
1,0.9722671508789062,0.9859295587648979,0.9722495782088573,zijinshan,254.16139499975543,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,20,2024_omap_2024_000026,0.85
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,253.68334499944467,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,21,2024_omap_2024_000003,0.85
2,0.9794578552246094,0.989620777718884,0.9794547986493962,zijinshan,252.99154499953147,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,22,2024_omap_2024_000015,0.85
42,0.8214569091796875,0.03600263634865711,0.018331305843365914,zijinshan,770.3176719987823,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,23,2024_omap_2024_000000,0.85
38,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,1292.8765569995448,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,24,2024_omap_2024_000062,0.85
2,0.07209014892578125,0.1315930397777984,0.07043060884452529,zijinshan,369.7804219991667,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,25,2024_omap_2024_000035,0.85
40,0.1630401611328125,0.11381279737622282,0.0603401386765342,zijinshan,1827.1682680006052,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,26,2024_omap_2024_000036,0.85
1,0.2521400451660156,0.3995810325342938,0.24967276735481203,zijinshan,305.59451500084833,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,27,2024_omap_2024_000061,0.85
42,0.738128662109375,0.07835239783040653,0.04077355168655507,zijinshan,2397.5770239994745,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,28,2024_omap_2024_000053,0.85
2,0.9531440734863281,0.9760024069880804,0.9531295909762156,zijinshan,256.0993150000286,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,29,2024_omap_2024_000038,0.85
2,0.9463729858398438,0.9724370235593061,0.9463527256768876,zijinshan,305.9087860001455,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,30,2024_omap_2024_000031,0.85
1,0.022762298583984375,0.037395398472169515,0.019053964534200257,zijinshan,304.8044059996755,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,31,2024_omap_2024_000002,0.85
9,0.7026252746582031,0.7978245816054215,0.6636507196852024,zijinshan,766.4571929999511,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,32,2024_omap_2024_000051,0.85
42,0.8115386962890625,0.08959569527881178,0.04689881354297289,zijinshan,1234.324087999994,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,33,2024_omap_2024_000060,0.85
41,0.4214935302734375,0.45464614499424627,0.2942019677380321,zijinshan,2450.8143439998094,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,34,2024_omap_2024_000056,0.85
1,0.5536041259765625,0.7126707720714616,0.5536041259765625,zijinshan,317.14704200021515,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,35,2024_omap_2024_000055,0.85
1,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,254.79681500110019,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,36,2024_omap_2024_000030,0.85
38,0.17846298217773438,0.1328012692225609,0.07112326451039676,zijinshan,968.9808780003659,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,37,2024_omap_2024_000009,0.85
6,0.2668495178222656,0.42128052948385564,0.2668495178222656,zijinshan,296.0072690002562,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,38,2024_omap_2024_000057,0.85
9,0.9390602111816406,0.968572513392339,0.9390602111816406,zijinshan,658.5193339997204,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,39,2024_omap_2024_000044,0.85
41,0.6667137145996094,0.09459361430925314,0.04964485005384356,zijinshan,1765.6149710001046,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,40,2024_omap_2024_000064,0.85
42,0.4599952697753906,0.1946579433935429,0.10782330289222082,zijinshan,2302.4853890001395,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,41,2024_omap_2024_000046,0.85
2,0.9491996765136719,0.9739259149033651,0.9491769932106233,zijinshan,254.68999499935308,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,42,2024_omap_2024_000013,0.85
40,0.711822509765625,0.23634305123124824,0.13400738244262558,zijinshan,2354.1326400008984,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,43,2024_omap_2024_000065,0.85
42,0.5099372863769531,0.07338377536226658,0.03808946194048849,zijinshan,1844.2251109991048,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,44,2024_omap_2024_000050,0.85
2,0.2759857177734375,0.4299906898519386,0.2738777961841436,zijinshan,281.75449399896024,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,45,2024_omap_2024_000023,0.85
41,0.85699462890625,0.26972376982117113,0.15588480331449417,zijinshan,1717.0973590000358,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,46,2024_omap_2024_000063,0.85
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,255.9034639998572,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,47,2024_omap_2024_000028,0.85
1,0.9219207763671875,0.9593210907067334,0.9218223624405112,zijinshan,254.7086249996937,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,48,2024_omap_2024_000007,0.85
2,0.1465301513671875,0.24859614712915445,0.14194107585275867,zijinshan,382.4294470014138,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,49,2024_omap_2024_000043,0.85
1,0.9951820373535156,0.997585201472205,0.9951820373535156,zijinshan,254.9443549996795,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,50,2024_omap_2024_000037,0.85
2,0.6433525085449219,0.7823390410560257,0.6424933273170844,zijinshan,255.1738239999395,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,51,2024_omap_2024_000034,0.85
1,0.8868484497070312,0.9400120534071099,0.8868139080529946,zijinshan,255.10755399955087,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,52,2024_omap_2024_000041,0.85
2,0.6995391845703125,0.7483642590604713,0.5979089878807061,zijinshan,322.85145900095813,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,53,2024_omap_2024_000048,0.85
2,0.9921646118164062,0.9960668972146586,0.9921646118164062,zijinshan,255.64489399948798,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,54,2024_omap_2024_000042,0.85
1,0.9685401916503906,0.9840132592829519,0.9685296272552432,zijinshan,255.75588399988192,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,55,2024_omap_2024_000020,0.85
9,0.27079010009765625,0.17756036277901113,0.09743003781994683,zijinshan,631.5450740003143,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,56,2024_omap_2024_000006,0.85
2,0.7136001586914062,0.8326340991470977,0.7132588835589233,zijinshan,255.30196399995475,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,57,2024_omap_2024_000032,0.85
1,0.4182472229003906,0.588695692042969,0.41712881390913503,zijinshan,319.0045610008383,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,58,2024_omap_2024_000024,0.85
2,0.6483116149902344,0.45787638407846687,0.2969128929426658,zijinshan,371.2036509987229,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,59,2024_omap_2024_000022,0.85
1,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,255.1318750010978,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,60,2024_omap_2024_000040,0.85
2,0.7251167297363281,0.8406299693242715,0.7250747794768488,zijinshan,409.1852170004131,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,61,2024_omap_2024_000004,0.85
8,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,674.9915879991022,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,62,2024_omap_2024_000008,0.85
2,0.6280708312988281,0.6367033941566402,0.46703218611973585,zijinshan,383.3949569998367,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,63,2024_omap_2024_000052,0.85
2,0.9152030944824219,0.9557089771561215,0.9151749428559436,zijinshan,255.4665739990014,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,64,2024_omap_2024_000027,0.85
20,0.4470481872558594,0.4436589175849271,0.2850653514180025,zijinshan,1077.9367680006544,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,65,2024_omap_2024_000049,0.85
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,254.99593499989714,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,66,2024_omap_2024_000039,0.85
1,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,292.56879100103106,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,67,2024_omap_2024_000019,0.85
38,0.7449378967285156,0.3999282028270137,0.2499439109755003,zijinshan,1333.7237519990595,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,1,2024_omap_2024_000005,1.15
2,0.9068183898925781,0.9510977824134597,0.9067554310275722,zijinshan,359.6354450000945,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,2,2024_omap_2024_000021,1.15
31,0.8091316223144531,0.2901930742931722,0.16972271543069545,zijinshan,1581.5310289999616,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,3,2024_omap_2024_000059,1.15
1,0.7564697265625,0.006133823208892487,0.003076346487187095,zijinshan,190.76110899914056,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,4,2024_omap_2024_000066,1.15
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,254.6962850010459,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,5,2024_omap_2024_000017,1.15
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,255.62146399897756,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,6,2024_omap_2024_000033,1.15
42,0.24583053588867188,0.13291697184735557,0.07118964172625368,zijinshan,980.1563229993917,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,7,2024_omap_2024_000011,1.15
42,0.10947036743164062,0.024756342611739836,0.012533310773655937,zijinshan,1420.727139000519,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,8,2024_omap_2024_000054,1.15
2,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,318.5605510007008,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,9,2024_omap_2024_000012,1.15
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,255.013173999032,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,10,2024_omap_2024_000029,1.15
1,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,254.48444500034384,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,11,2024_omap_2024_000025,1.15
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,254.43010500021046,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,brightness,12,2024_omap_2024_000016,1.15
